,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,label_int
0,truck,0.03917322788168748,-0.0071444029916139,-0.04156355981534635,0.006332773911641114,-0.23601575270763603,0.14285387574307903,-0.007107235967895899,-0.058752569136690004,-0.03519007231905713,0.09960847867926041,0.10893621090376308,-0.04668740648969872,0.0165221821680007,0.06404712415954648,-0.09871354808614845,0.10437269235420057,0.04948090092285142,0.03826822154752894,0.05911778567096029,0.0479799689529607,0.04887898640876638,-0.007780396108085163,-0.015994945906613437,-0.01341926046261325,-0.025301716578610474,0.017598608861051846,-0.04350675198280398,-0.059485452517326294,0.038586466461972405,0.09400835200214282,0.00806004789592281,-0.06366058553025647,0.0351363968258001,-0.04676365613641407,-0.002098234745300713,-0.017180426762604405,-0.04059575114534263,-0.018000759780138778,0.00766496044730444,-0.030338185402484886,0.005163206390099624,0.042283674774417516,-0.0028688685270715714,-0.013497531270780044,-0.014144750949400566,0.012924791157029531,-0.02432850454896297,-0.032264484636275875,0.001107344992605436,-0.03667198963872647,0.019610891941809913,0.013502034170785257,-0.014905353575611333,0.012241080434839477,-0.04395258089242262,-0.0030886214665436194,0.02210785422164619,0.02443709536188562,-0.015738220671182686,0.05106073083377033,0.024963058541576582,0.057579603695105924,-0.03658367391872669,0.011216834261445928,-0.03583928540205682,0.026170296524968426,0.007683432685337146,0.0006030370624442699,-0.009885370821093937,-0.012279105069501254,-0.017355773409535823,0.013449517182011582,-0.0013941439143185814,0.007640972882706407,-0.002579765707536115,-0.02113279583180308,-9.704213830545797e-05,0.0061780043054023275,0.0006304345266909763,0.005070748105607767,0.029385570029841154,-0.013158667087252465,-0.01965577300757744,0.004736400312720684,0.011184765538367704,0.009931202499194212,0.0221831890686677,-0.0094017641267428,0.011359675871011367,0.016844403042892545,-0.008460502379407221,0.01939380051438337,0.006112558423784345,0.0014285802706320374,-0.003067368119362392,-0.0227107702609541,-0.027278636101101233,0.02898032539449869,0.0010908940058511232,-0.025761586565840346,-0.011188520390987052,-0.01581820552511485,0.011750232864382943,-0.008524382338625076,0.005659861384718532,-0.018614949826193595,0.00618677842055194,-0.004739366250842258,0.0022477725940618152,-0.005891835102404504,0.002830231471022621,0.005184448604111278,-0.0028901500451485487,0.014135165924658341,0.01046383992288137,0.00456655243343297,-0.008813554908914365,-0.018825139003141797,-0.01757264638375758,0.005650738866786483,-0.011719427986461535,0.006463244056800903,0.004409894549289167,-0.019246673516825567,0
1,truck,0.0438777473532993,-0.042380474792720724,0.005752396117069763,0.03337534833439418,0.03700914773139118,0.027744501729093395,-0.028220717033785724,-0.01896345096405296,0.01938073844886,0.02462725466581911,0.11860133367120942,-0.07967964855416601,-0.03144344531118366,0.06233797619497345,0.0031007155984398393,-0.09763109784187768,-0.023822698219228396,0.046836792837602025,0.10579534177312666,-0.03412044748870776,0.06503971406641197,-0.03141880765503326,0.05739282617427786,-0.004069188868534277,0.002554494589804612,-0.029168826486843286,0.030665797075431902,-0.009696400121492837,0.029615837906904217,0.023312731894662653,0.05018653266397261,-0.011263622296690683,0.05000210071306516,-0.0006896437332953707,0.014307983451308934,-0.04001648330268047,-0.05921867310391573,0.009257241140966583,0.004230427370828492,-0.028666712487938464,-0.018945254417607006,-0.04733317643594386,-0.014267758121718814,0.011747634058653823,0.0349701163565339,-0.00015382953217765803,0.004504984573338052,-0.03720247851717709,0.06572674235469325,0.009034456536585059,0.0025686808191532893,-0.0047148494605151435,-0.019431584208924883,-0.01171484045884922,-0.02241231441678086,-0.002328478501236227,0.011805471806075047,-0.05858009794987015,-0.03262335783051056,0.0002980913824409866,-0.008767581931988035,0.004385574390229404,0.013436026716666246,-0.01728790489662514,0.011988748638737329,0.002954701454559958,0.043607582025990146,0.00761037472824824,-0.015388793815962422,0.00333846775710932,0.011183664528988373,-0.02095574534690096,-0.011002112830817583,-0.020774481325230132,0.03192189497269474,-0.0018867988987431852,0.007834487255112073,0.0048852524523040775,-0.010560165189480402,0.003665095933776908,-0.0014919130646624471,0.027871803586438645,0.00222775925496439,0.00478688303378431,-0.0039588865777601305,-0.015376667592457045,-0.00602019855597428,-0.015943898398180913,0.005746410233820713,-0.01726279809345823,0.0022607984722625186,0.012663935192238965,0.0002925845915082799,-0.011620758980367945,-0.0037066731927219054,-0.003303622263500786,-0.00919247681839015,-0.00662464421642222,0.00727742044759477,-0.0016037368879751033,-0.012727714502072936,0.012524114016188956,-0.0004817053935588553,0.008652747770073072,4.840162905105989e-05,0.012557588000672304,-0.0012664521125340842,-0.01554920363730232,-0.005133168667118442,0.014861511267487894,0.00746889368395574,-0.004274539312142949,-0.005655979447414914,0.0064599043370298,-0.0040495335927270195,-0.011906321768222329,0.007700579050335824,0.00880485690258363,-0.010496787570981651,0.01553030075266485,0.02227964423326473,-0.005427946807630373,-0.009169453504501211,0.0034868241502571365,0
2,truck,0.05760726530935647,-0.11311245131422608,0.0172607462604647,0.10677116394145927,-0.08561732923647171,-0.048168046830745326,0.028552322768283542,-0.10394283468508003,-0.13909387029858625,-0.07233969047628791,-0.00035207928192202656,-0.005093775653331597,0.01800740006155854,-0.07373070390253929,0.0035830565711157504,-0.025146769133462223,0.02270595292101387,0.04706176537322534,-0.06884492510013947,-0.08980272297974752,0.015435349776199422,-0.010032535234726084,-0.1118813701686859,-0.009335022138435798,0.0095584257168341,-0.006287810449277486,-0.031655597593870294,-0.04446542159851952,-0.031364242153013394,0.00402807623292765,-0.018135103940808594,-0.028687553006557367,0.03426801336817835,0.040733100680674504,0.029522661203061056,0.029451975772391035,-0.011757060205468559,-0.005499966815097397,0.009468450863052473,0.01978473550953809,0.05274778508060045,-0.0316528703559055,-0.015560654370512817,-0.001979459341585663,-0.0053037100424304096,-0.0226213825127224,-0.007452455065571528,-0.00818324973033898,-0.008262868365271372,-0.013500503742166844,0.02339422808667218,-0.014861966350882104,-0.012722010722858121,-0.016970829992226353,-0.011136421549926383,-0.007702423728634824,0.013376091186722554,0.001451976603578972,0.010776776341602158,-0.0027413733624337385,-0.015199859529097273,-0.025028231201730446,-0.008040851459389356,-0.013589040437449023,-0.0008004841175977213,-0.010067416901856918,0.03946384615649838,-0.034403426716643266,-0.015687031522936858,-0.0032821781648625322,0.009728520853904278,0.007702870428030922,-0.0022482969275205906,0.010739485669330619,-0.029028724908412292,-0.011652702435748324,-0.010315910260571527,0.002460574842998358,-0.011811599331694912,0.013696819854611526,-0.005618590687382524,-0.007350321590938976,-0.01723285286971081,0.006869578706616433,-0.012268712290625976,-0.02043127572041738,-0.002931736059123672,-0.02371068632724276,-0.007925928059407646,-0.0026443795923622427,0.0016548398084870921,-0.0009341542373663638,0.00283526901260848,-0.006009673184674568,-0.009852053740715754,-0.019375700725011925,-0.006319139409202454,-0.008483216831155277,-0.012308042289228762,0.00118516701152312,0.01600342500023095,0.0014419498780892455,-0.01203902415563322,-0.023933596843079673,-0.010482848209241016,-0.0034490846774696774,-0.016394215643601197,-0.01467749543211974,-0.005248848345778934,-0.0004189131595871086,0.002483451851279478,-0.0003267789001796425,0.0021391822155371614,-0.00046704431853416764,-0.0031290530506622094,-0.0018243068340709724,0.0051627520087289555,0.0042976936131680875,-0.007332025766836894,0.0038104677073814153,0.001210086949141623,0.006982832245078666,0.0029555826003873947,-0.0024815650666855853,0
3,truck,0.1385605996174235,-0.05929018974494744,0.12114369579058995,0.10926250853722866,-0.0037985616909375092,0.023929333268988356,0.05324977284850169,-0.05528638968111968,0.05248742384035356,-0.07135152559581429,-0.01826473741864856,-0.06230542614571546,-0.006113776226265116,0.025399407333642862,0.06870061070770697,-0.0859582373300697,-0.037858756347812834,0.005046316577490997,0.021659879121427472,-0.01839999310114347,-0.039039527713229334,0.011699584926410392,0.03676253455909873,0.019821934959120824,-0.012754864854664516,-0.04645988153209885,-0.02150092643057813,0.02602467982036224,0.004390621583735717,0.043609969963095935,0.05277305958162932,0.012236778444998162,0.018024503790890368,0.03445209180582472,-0.03298529321492169,-0.03929946311707059,-0.06329100166522311,0.0404784232676606,0.042984702553901355,0.02177296210606899,0.010934032447294613,0.0007209009834556007,-0.009141227711525843,0.017471578880123028,-0.008638114350174855,-0.004713652038025092,0.02893283468336297,0.01159900115189042,0.0187853067409445,0.017358110062822577,-0.00884301198256166,-0.02019100950469515,-0.01960353054995064,-0.025193059230322168,-0.006656536906590861,-0.0009748835380501607,0.0055266387833711045,0.02493301984397253,-0.012879919453288329,0.0028337364201406396,-0.006723395856675205,0.015485902061528424,0.002855233507760265,0.006190083408712123,0.02015768524227683,-0.0023750851905933166,-0.0165874061676795,0.020491737755509627,0.01494478395939477,0.014903966232228652,-0.015259732198786099,0.01485169994894768,0.01203993081207521,0.001957369729252598,0.024047995642746536,-0.006230328299524295,-0.019257313274998897,-0.011439370106523567,-0.02845438455199966,0.014558921105075508,0.008816483378959124,0.003719815779442329,-0.011328960624425953,-0.0007557317161421484,-0.01125203864585288,-0.00912475159254905,-0.008023662566159306,-0.0076864436970784265,-0.007273600344137409,0.015216542016854896,-0.008587742826372922,0.005863940142597913,0.005362871664827203,0.005833824889093207,-0.002707753081079297,0.00855851919432569,-0.010698446960720916,0.01966194581299308,-0.00813771840866422,0.0027843492308393205,-0.007618813269711631,-0.0119978989526353,-0.005247740853962438,-0.006905590516109563,0.014819808045891003,-0.013467683261114761,0.003661799699919877,0.007252025520093622,0.0015037685173451055,-0.01215106753224561,0.0019719870143963,-0.0006934615927998979,-0.0034858593246182633,0.0033663924448940953,-0.0035182883711164788,-0.010579968072790628,0.00462516242724509,-0.0026876676757416787,-0.003697532332884462,-0.0031724309609729383,-0.012515393018470421,-0.006210458859034576,-0.002103904136292389,-0.007969171851837983,0
4,truck,0.13387028036671403,-0.3067941219698795,0.031429159603024934,-0.3040202668316534,0.22538681665127705,0.05043419002990704,0.12037040655603341,-0.02476457401761854,-0.05741906687904011,0.06712515625116335,-0.05994063527881299,-0.009391484500580268,0.020371916679535997,0.0370665687133821,-0.02956702614169353,0.09563044570171052,-0.05196135461316406,0.06223852879884113,-0.026205709677644875,0.001864049290923889,-0.09520293457703828,-0.016354804678069823,-0.008193567088353117,0.041923261163010796,-0.01593528255834759,0.017467299672817904,0.0187661748319323,-0.025480740501930613,0.013160968699999886,-0.020386503361159616,0.07634139465575149,-0.03131293006491185,-0.05968074534137302,-0.01491222768359888,-0.03685798234876357,-0.01397890188744511,0.021917436943894312,0.04129257322134476,-0.009735654000519938,-0.022758014037766953,0.03450904435809046,0.006875431810508986,-0.0004460105328644593,0.04848776669419605,-0.027206932740904067,-0.007151229721920053,0.046153791378871614,0.028399525945268244,0.024239377543725186,0.009221345302336443,-0.00775392741903192,-0.004594629441813988,-0.015836630938886317,0.005330277066337795,-0.08328188943420532,-0.014483919847060402,-0.010320646298072046,-0.02651758022089586,0.005893192151750998,0.05967978186999493,0.008812415784659654,0.026451997420574313,0.0028882485753579314,0.029612732374293533,-0.03232539014997855,-0.043053992201860944,0.006707742042083424,-0.03801233736964461,0.004342990366104366,0.010206105114633884,0.01282260679758022,0.03132482218364018,0.04134311258109197,-0.060525642461108205,-0.012455798480037387,0.008952205667539974,0.043369400726359565,0.0013536009671765248,0.01803289287793031,0.0036087259118449534,0.009926494477957723,0.0119444456311249,-0.00012162915779944141,-0.0038950766097124016,0.01810755207376714,-0.017513763836599396,0.025063663778520737,0.00636752959021361,-0.010571570297986934,0.0010235153655291328,-0.015713215852787343,0.03137711422304441,-0.04478909374664133,-0.00032232816210738067,0.016345926535836084,0.017775020992056342,-0.033521114819036725,-0.01683806731096522,-0.030170522746166595,-0.031241575329107676,0.0036054956721261124,0.005359259605816057,0.006811417600018275,0.01680451750366701,0.010300352677526239,0.023892747300010855,-0.011072577558798286,-0.02081448662793872,0.021899355154485142,-0.010315699113389023,0.050974903452223295,-0.007974131409886525,0.0070936644484430045,-0.000922637705473282,-0.017660021444581557,-0.013900512760946544,0.04072952104131911,0.012433795813405701,-0.01633630801833491,-0.005226427996830594,-0.010165904555236124,0.022877102763104642,-0.005797603983181319,0.01771174890607725,0
5,truck,-0.1444018548309814,-0.11749475496518053,0.08348835765095136,0.03994963016534132,-0.08405642878222004,0.192091491824764,0.045018395622021506,0.01838515604661584,-0.005321320680197382,0.04907505620432226,-0.07446644764495278,-0.06830988713293384,-0.06723409189010295,0.07327226193428284,-0.03554729217161088,-0.06279371774619627,0.017634032299906396,-0.06082187853268657,0.013401678860496685,-0.0203850434264623,-0.01139755040435619,0.009926338573838643,-0.04058249409199705,-0.037903518909216526,-0.010874592418445567,-0.08064084284444159,0.004542005642753173,-0.10372711572724164,-0.019614420092412762,-0.002833696647926763,0.06374151530323516,-0.06208785021385463,0.06510324618788813,-0.022238610648676656,0.010149767805113733,-0.02572813634084756,-0.05915366921533971,-0.004236446175380124,0.024946627620305546,-0.04386597349450734,-0.027267419634001075,0.026895058005272737,0.023340933358889357,-0.004208907379800851,-0.018008083456914185,0.01877811648372142,-0.027741392907500485,0.00501561668584802,0.014539295592103861,0.016959057488619242,-0.006372780064924033,0.0036480154397464876,0.023645120006134095,0.07602792020630221,-0.028758028871829225,-0.010104314228646216,0.026221448524156428,0.0050021922161155264,-0.010567910273042436,-0.035081312780731067,0.04158757152457431,-0.01982089572745302,-0.021252548217629594,-0.00897328801933142,0.0067177544216041616,-0.006894941946932223,0.02839508719675653,-0.02288541897447086,0.005741211666531202,0.027454972986651883,-0.025152880675652113,0.005049072438724728,0.010131055334462707,-0.009362492898097156,0.04306750583842915,0.005225080431548837,0.004985593242606247,0.0023246049591688954,-0.009079641538870623,-0.020213548812821877,-0.00357196387211107,0.01848677455942791,0.006113972888625333,-0.03343180829501683,0.006752717313258286,-0.015202561939239289,0.008043822682124176,0.007014613953548832,-0.015601537205321689,0.010531135090530237,0.0024944451522793394,0.015602929692326158,0.013139890184338001,-0.0014466709539349438,0.015102158434761434,-0.009649165923514603,0.01841590890600812,-0.0040376606347426545,0.01845687262074843,-0.013526422034822488,0.014760100962248666,0.003006062765783369,-0.026789192626156113,0.0006053031851180529,0.019778736590092168,-0.010089216324166594,0.009453516827202909,-0.0019576864531617374,-0.007257640446321184,-0.004762181922388226,0.017849728165488136,-0.02389756555113772,0.005416236017949203,0.005854194880394095,0.008488448248656619,-0.015949614493105065,0.004383481510285305,9.109256305752612e-05,-0.0004891090043858857,0.02012343292026237,-0.012759684168047259,-0.008982282839969682,0.002503993786169496,-0.005099652122517654,0
6,truck,0.05396524165630303,-0.009554999573482345,-0.06320584638418973,0.09205158253404319,-0.0105593735175413,-0.035974007284757026,0.06556972620194491,-0.12520845098046063,-0.09017095961657788,-0.135485934696027,-0.024196763957980327,0.03959565392704415,-0.07324226663555324,-0.043161071442399,0.04779703044153429,0.05877880830708909,-0.065628604028526,0.05039046979823989,0.05005934443750966,-0.07115749036185505,0.021838064968684602,0.03335226534850728,-0.01718318518454647,-0.00579564704142752,0.018504458013823104,-0.046989109353479636,-0.024415071678874356,-0.037120839853968544,0.02436635953806078,-0.03859052238423135,-0.05287695319685187,0.028771882061518334,-0.02417957698497754,0.014940061330424222,0.02570869500903954,-0.00868136435473272,-0.021192108947430014,0.00713441349282783,0.020198458643834866,0.00541029218524275,0.010664553412000545,-0.032188916903625346,-0.01066383863465278,-0.06173273402543613,0.024343397510019123,0.016951948761265646,0.014353124405933842,0.000986364472520013,-0.001329076842370723,0.023261918497176938,-0.00034414268221012175,-0.043847235597708874,0.005294026579529043,-0.007980978363767596,-0.019256956110015655,-0.01962115576250141,-0.00933142068874716,0.007635995962346992,-0.015487180317520936,-0.009122060930439197,-0.019961407089844774,0.011091626827342015,0.0031862568175177043,-0.009137116435421986,0.009263262541103639,-0.005625029690694457,0.00452224087952715,0.002142031918312145,0.020634514908287258,-0.00432264190550534,-0.0036503728072226553,-0.004460691930856346,0.014558152587230354,0.018689299085432664,-0.005201989493052752,0.02687440420380857,-0.017758841963315737,-0.01522118003719222,-0.03313398164630813,0.008209218919247757,-0.016969786474687512,-0.0283432867407313,0.008733577261426642,-0.021474120191002078,-0.015052303819264753,0.017209139884833902,0.0022655521088122185,0.007908280718203653,-0.021155628895654317,0.0032615188589850594,-0.013168991013373325,-0.0028907332713411734,0.013427526636374894,0.02534028383570655,-0.007133402670165722,-0.030322835899806475,-0.012182811815324603,-0.008475181314910407,-0.026971404652115047,-0.00832910774771826,0.011917605127145325,-0.02973997975231555,-0.01681209640411794,-0.008522454287878246,-0.0117650945840602,-0.007837213591523517,-0.001026505482013758,-0.0006201342703953945,0.0036480857040517797,-0.004346266585549428,-0.009696401388271356,0.012390162875861989,-0.005933210096103403,-0.018386869904199417,-0.00997480439362601,0.0030920490377113253,-0.0033140748814648453,0.0069540696971053485,-0.005156310477013418,-0.0051191650199683145,-0.012719064385356218,0.006566489798250546,-0.005756280418599222,-0.0013906790757531318,0
7,truck,0.18178024996270398,0.10253615290305114,-0.0942299520120468,0.095018589199854,-0.0006375867861180488,-0.1168791363406915,-0.12573979526936482,0.013183808742667225,-0.07134893313835881,0.05508331396812174,0.0019143820504995148,-0.018647515065467444,-0.009167677060530387,0.013429388987703858,0.015111083346810179,-0.018632144166972404,0.025843869768973432,-0.040654573992274005,-0.07028205480937831,0.01273614793842073,0.0026900961859498977,0.11593484106078193,0.02224737172810788,-0.0019653498359139022,0.043326666052100865,-0.010910512463480347,-0.010014720477020716,0.01944716195887342,-0.0011908469971795123,0.03677673560095354,0.019706551567130276,-0.06329591301843969,-0.004134985002653829,-0.022215930319097334,0.01397545115011056,0.005925760580701541,-0.028218285604901548,0.023236230836753063,0.018188349425794774,-0.030495810437854386,-0.024363814289408797,-0.022692436350629886,0.01844589990150423,0.014535826922582545,0.022223805932141225,0.03560344892086115,-0.02022700494958889,0.01209990717951808,0.019242798816583768,-0.015697297797336085,-0.00644249233815565,0.001525162120397284,-0.013757540133175067,-0.0033034133399371408,0.0013252234032279271,0.019417509841972803,-0.01733325245070464,0.011427356357879417,0.00733149023349318,-0.014533215295642665,0.010456837745379586,0.007882301029157723,0.019236426675224096,0.002606663822001434,-0.005872531705563264,-0.03579896352668749,0.012371425195476406,-0.0001238484246739167,-0.015745003556794347,-0.009665780383982754,0.019307002552194665,-0.022960527176987672,-4.2289867766391575e-05,-0.00554419418220374,-0.003385369034039777,0.0006267277827117543,0.011808826089214918,0.021289795424454517,0.010423368298204623,-0.006173359946223571,0.00920397594658725,-0.00024290063379645455,-0.0016615880091255626,0.028285623816136387,-0.015918947973306518,0.0015890259136719946,-0.0022909608667851587,0.010565057408738112,-0.007347690684990004,0.02159674634839032,0.0010739380015391984,0.00998835739722333,-0.008697635516082186,-0.0055513103918730195,-0.009566071212127755,-0.0027519077561280313,-0.024597044084497432,-0.010506662494421013,0.012448503195956006,0.009605522811801713,0.00823945986067107,0.005738761964328061,-0.006485940565843011,-0.002383180339759562,0.008829690539983628,0.006749685375015281,0.009422393497926042,0.014501708153721201,0.00026301562667134016,-0.0012113173218759486,-0.008445539527680576,0.003031972508774651,-0.015985244595691502,0.016311246171990233,0.01493499330418277,-0.002499758491498097,-0.006329738275096617,0.0103406609299219,0.0016898592300983225,-0.01814796144895421,0.007426535846733554,0.006439498538510069,-0.020880109358068107,-0.007269780380514569,0
8,truck,-0.022834874149865035,0.18473117295776537,0.0034914296577638402,0.0630947637644413,-0.012727468582959523,-0.06161300860233136,0.0665071540307605,-0.07222778892538306,0.06540224223595854,0.03260147110613189,0.06714964300301143,-0.05598586356006695,0.027693072512526524,-0.04208956154630164,0.04065330131334655,-0.003325012130146771,0.0720457939310375,-0.0841218319449747,-0.037914405333789654,0.014361191383422936,-0.04457493440647732,-0.027841711447650623,0.09125527655488912,0.02917578845089345,0.0008233761000309773,0.000725418440418705,0.0006126212719621927,-0.023599930296048365,0.03695008549883599,-0.01528705263324769,-0.029593100516139188,0.038963860399277545,-0.050341766174722594,0.03626169178122282,0.0038757072857265157,0.01599736854386218,0.031003139230839832,-0.01669820558044406,-0.03891601861929179,-0.028558395423548145,0.008325690192392815,0.007058796994869033,-0.013733527866745955,-0.03356668892817099,0.00394442736029993,0.007182217283798989,0.02232299861044093,-0.004966903384338951,0.004547232400660375,0.047533808730145226,-0.02394852806937906,-0.0074777445460233365,-0.01587097988559839,0.01413344225599429,-0.020537819377382676,0.04862871483675194,0.007020414606061298,0.023877463696516863,-0.0005200518656132675,-0.011491130884529022,-0.011750719200679093,-0.011526995440297162,-0.02304349997270562,0.019906291956335816,-0.024905199338754826,0.017355239398433482,-0.0300968984914986,-0.0009987930690481136,-0.011256774882471121,0.009153698044258689,-0.0038892406390537964,-0.0311500195862289,-0.02641005330358927,0.0028202434288957536,0.009790938822991173,-0.0020460769725637335,-0.002170073482040109,-0.010321154335230924,-0.006186035985250353,-0.002650182109443301,-9.777803417242613e-05,0.016110441044600736,0.0010509326694420442,0.0032141263504520865,0.007255451331808919,-0.008253925439046768,0.0140166735043054,-0.011340070046616956,0.0016817243844445382,-0.013748210325858825,0.0015181501882463382,-0.014298050511565774,0.005173427668064056,0.012726627829065869,-0.0015927325245640744,-0.0055125381152089726,-0.005065964283726446,0.0007460329892663746,-0.0032615086681092973,-0.015451990383559516,-0.013210191417251705,0.004073127142833323,0.010199376586064748,0.004183665637927335,-0.007465843626734989,0.0018783824706733309,-0.001099238969273225,0.010801161664093808,0.007648048408242382,0.00791260120387462,-0.006277070508173447,0.0007726635208128765,0.0031514017399786607,-0.00908851190809313,-0.001212733323779792,-0.013571312348784226,0.000607911984382274,0.0033120950045905664,0.01447017434243418,0.007810767715734405,0.003260041178695787,0.009837390123541838,-0.004466840174236342,0.0022448621410286287,0
9,truck,0.11607658614263641,-0.08515940423593206,-0.15790728168141452,0.03759822062562643,-0.014634109451128984,-0.05356640110415184,0.03987629692458447,0.03281622640924005,-0.0905241865736387,0.048664588669212534,-0.05704688922546783,0.11027232057294428,-0.030778537463565594,0.026545393580504208,-0.008930520388867309,-0.058367030757350016,0.05534934196179779,-0.0006207710048069975,0.03520288564018847,0.027601707737510518,0.07718847864662194,-0.020832654509468442,0.05920006811830973,-0.003756460876149936,-0.023279498829939595,-0.001241338649213858,0.05239837145120393,0.05452318296105222,0.0053324963343335,0.02732031055469027,-0.009713171909980391,-0.029382558510368518,0.02315476761574908,-0.060721679341348,0.03964037326907462,0.013305688856981772,-0.050036164588365274,-0.019835238409453764,-0.002210074003005932,-0.01824574522526301,0.033336114129795286,-0.022457424687622643,0.017135317081416284,-0.015481476434461324,-0.02538133551259064,0.011683736464385547,0.026383726379029394,0.003538250623588718,-0.029461052549224376,-0.004827572585417708,0.02345446604533843,0.0024858298693159,-0.018761011107073726,0.005431556947775496,-0.018048994284688515,-0.007434043671362518,0.0008718017389276225,-0.018668329738882092,0.053195409154653914,0.024913580423895285,0.034039601042235655,0.013575133856425135,-0.011866211572193799,-0.006432816895052811,0.019035050257071296,0.01327578002348603,-0.00714873925405771,0.002250698878017049,-0.01410476317891599,0.010497386059493637,-0.011885551215469718,-0.006741612573656231,-0.0004066160456630593,0.023708753331920268,0.00814508797543342,-0.0010908381727677545,-0.0024662436878330144,-0.023473628765374753,-0.003932969592722882,-0.007102679261692033,-0.025289178468371767,-0.00729681158847857,0.013208479668718685,0.011760108192547537,-0.011188590603930702,-0.005964534211222312,0.004079632568469862,0.008248827763563994,0.015639771774717464,-0.0074946207700415666,0.00029054412439486377,0.019597145979282762,-0.004556007680624111,0.020923320350238254,0.014868972287141766,-0.02143574656348813,-0.021102348133380126,-0.03291932530145267,0.0016968068527283516,0.0034986788768583024,0.008382666026301902,0.002616799943356522,-0.007561594474353543,-0.020472305775840777,-0.02148893502694328,0.004539427907764401,0.019003433524177445,-0.008545962158235106,0.019207617185344215,-0.011826847431177344,0.0030787295587391948,0.009233737961951973,-0.0008329265904176109,0.0021699996266225656,-0.0036896514176387673,-0.0073549442130822415,0.0025709336624731758,0.0010405214120712963,-0.0008584479309684029,0.00882701951465915,0.006153748915230747,-0.001540941394211098,0.010037643058247659,-0.011922049550141776,0
